IDgroup,GroupMembers,Name_Last,Ocurrence_LastName,HomePlanet,CryoSleep,Destination,Age,VIP,ExpRS,ExpFC,ExpSM,ExpSpa,ExpVR,Cabin_Deck,Cabin_num,Cabin_isPort,ExpTotal,Exp_zero,Transported
7831,1,,,Mars,0.0,Trappist,16,0.0,1095,0,54,0,0,F,1626,1.0,1149,False,False
7832,1,Bart,4.0,Mars,0.0,Trappist,19,0.0,1823,36,81,0,0,D,228,0.0,1940,False,False
7833,2,Spandisket,8.0,Europa,0.0,Cancri,34,0.0,0,3424,6,2445,1128,B,305,0.0,7003,False,False
7833,2,Spandisket,8.0,Europa,0.0,Trappist,34,0.0,11,3299,0,1013,15,B,305,0.0,4338,False,True
7834,1,Cardner,10.0,Earth,0.0,Trappist,24,0.0,482,967,349,19,0,G,1269,0.0,1817,False,False
7835,1,Hoodgers,8.0,Earth,1.0,PSO,28,0.0,0,0,0,0,0,G,1270,0.0,0,True,False
7837,2,Kiling,11.0,Europa,1.0,Cancri,44,0.0,0,0,0,0,0,B,306,0.0,0,True,True
7837,2,Kiling,11.0,Europa,1.0,Trappist,35,0.0,0,0,0,0,0,B,306,0.0,0,True,True
7839,1,Leson,4.0,Earth,0.0,Trappist,20,0.0,0,0,0,0,0,G,1259,1.0,0,True,False
7840,1,Warrison,7.0,Earth,0.0,PSO,18,0.0,328,0,0,24,309,F,1500,0.0,661,False,False
7841,2,Maynardner,9.0,Earth,0.0,PSO,43,0.0,6,25,0,5250,0,G,1260,1.0,5281,False,False
7841,2,Maynardner,9.0,Earth,0.0,PSO,48,0.0,0,0,501,242,0,F,1627,1.0,743,False,False
7842,1,Gepie,1.0,Mars,0.0,Trappist,46,0.0,52,0,1185,61,0,E,513,0.0,1298,False,True
7843,1,Petie,2.0,Mars,1.0,Trappist,75,0.0,0,0,0,0,0,F,922,1.0,0,True,True
7845,1,Unhearfus,6.0,Europa,1.0,Cancri,24,0.0,0,0,0,0,0,B,307,0.0,0,True,True
7847,1,Boyersons,8.0,Earth,0.0,Trappist,34,0.0,0,9,617,0,281,G,1261,1.0,907,False,False
7848,2,Pine,9.0,Mars,0.0,Trappist,29,0.0,1052,0,635,0,0,E,296,0.0,1687,False,False
7848,2,Pine,9.0,Mars,1.0,Trappist,46,0.0,0,0,0,0,0,F,1501,0.0,0,True,True
7849,1,Ewisentley,6.0,Earth,0.0,Trappist,22,0.0,558,63,0,0,0,G,1271,0.0,621,False,False
7850,1,Melie,3.0,Mars,1.0,Trappist,42,0.0,0,0,0,0,0,E,514,0.0,0,True,False
7851,1,Cha,4.0,Mars,1.0,Trappist,46,0.0,0,0,0,0,0,F,1629,1.0,0,True,True
7852,1,Folemonley,6.0,Earth,0.0,Trappist,15,0.0,0,6,0,981,0,E,508,1.0,987,False,False
7853,3,Chpie,6.0,Mars,0.0,Trappist,42,0.0,1227,773,14,0,0,F,1502,0.0,2014,False,False
7853,3,Chpie,6.0,Mars,0.0,Trappist,31,0.0,166,0,297,835,0,E,515,0.0,1298,False,False
7853,3,Chpie,6.0,Mars,1.0,Trappist,9,0.0,0,0,0,0,0,F,1502,0.0,0,True,True
7856,1,Contrevins,7.0,Earth,0.0,Trappist,34,0.0,0,0,0,156,620,F,1503,0.0,776,False,False
7858,3,Kramorry,6.0,Earth,0.0,Trappist,21,0.0,9,0,0,25,811,G,1264,1.0,845,False,False
7858,3,Kramorry,6.0,Earth,0.0,Cancri,16,0.0,0,11,0,863,0,F,1630,1.0,874,False,False
7858,3,Kramorry,6.0,Earth,0.0,Trappist,40,0.0,634,60,134,0,0,F,1630,1.0,828,False,False
7859,1,Jaflé,3.0,Mars,0.0,Trappist,23,0.0,550,0,738,0,0,F,1504,0.0,1288,False,True
7861,1,Wheelez,7.0,Earth,1.0,Trappist,6,0.0,0,0,0,0,0,G,1265,1.0,0,True,False
7863,1,Popelacruz,5.0,Earth,0.0,Trappist,17,0.0,99,516,1967,0,6,F,1505,0.0,2588,False,True
7864,1,Potterry,9.0,Earth,0.0,Cancri,37,0.0,19,443,1769,0,3,F,1506,0.0,2234,False,True
7865,3,Secont,5.0,Europa,1.0,PSO,30,0.0,0,0,0,0,0,C,293,0.0,0,True,True
7865,3,Secont,5.0,Europa,1.0,Trappist,32,0.0,0,0,0,0,0,C,293,0.0,0,True,True
7865,3,Secont,5.0,Europa,1.0,Cancri,41,0.0,0,0,0,0,0,C,293,0.0,0,True,True
7866,1,Heeroling,5.0,Europa,0.0,Cancri,43,0.0,0,16856,0,4344,977,C,255,1.0,22177,False,False
7868,1,Hayerson,7.0,Earth,0.0,Cancri,17,0.0,6256,0,0,1,21,E,517,0.0,6278,False,False
7870,1,Matimple,2.0,Europa,1.0,Trappist,37,0.0,0,0,0,0,0,B,257,1.0,0,True,True
7871,1,Stannondez,10.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,696,0.0,0,True,True
7872,6,Wardendez,10.0,Earth,1.0,Trappist,1,0.0,0,0,0,0,0,G,1267,1.0,0,True,False
7872,6,Sweett,13.0,Earth,0.0,Trappist,38,0.0,0,0,0,1714,0,G,1267,1.0,1714,False,False
7872,6,Wardendez,10.0,Earth,0.0,Trappist,25,0.0,131,124,408,196,9,F,1633,1.0,868,False,False
7872,6,Wardendez,10.0,Earth,0.0,Trappist,6,0.0,0,0,0,0,0,G,1267,1.0,0,True,False
7872,6,Wardendez,10.0,Earth,1.0,Trappist,1,0.0,0,0,0,0,0,G,1267,1.0,0,True,True
7872,6,Wardendez,10.0,Earth,0.0,PSO,7,0.0,0,0,0,0,0,G,1267,1.0,0,True,True
7873,2,Carpentley,7.0,Earth,0.0,Trappist,24,0.0,569,156,0,12,0,F,1634,1.0,737,False,False
7873,2,Carpentley,7.0,Earth,0.0,Trappist,19,0.0,0,721,0,25,1,F,1634,1.0,747,False,True
7875,1,Cattyried,7.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,B,309,0.0,0,True,True
7877,1,Fultz,9.0,Earth,0.0,Trappist,49,0.0,0,1738,0,19,0,G,1268,1.0,1757,False,False
7878,1,Nieldsond,4.0,Earth,0.0,Trappist,18,0.0,0,0,32,0,673,G,1269,1.0,705,False,False
7879,1,Horthy,4.0,Earth,0.0,Trappist,25,0.0,0,478,71,11,162,G,1270,1.0,722,False,False
7881,1,Crosbornes,4.0,Earth,0.0,Trappist,46,0.0,248,290,0,4,0,F,1507,0.0,542,False,False
7882,2,Coxterez,10.0,Earth,1.0,Trappist,33,0.0,0,0,0,0,0,G,1271,1.0,0,True,False
7882,2,Coxterez,10.0,Earth,0.0,Trappist,10,0.0,0,0,0,0,0,G,1271,1.0,0,True,True
7883,1,Deckley,7.0,Earth,1.0,Trappist,38,0.0,0,0,0,0,0,G,1272,1.0,0,True,True
7884,1,Cone,9.0,Mars,0.0,Trappist,23,0.0,1610,2,465,0,0,E,512,1.0,2077,False,False
7885,1,Potters,14.0,Earth,1.0,Trappist,26,0.0,0,0,0,0,0,G,1273,1.0,0,True,True
7886,1,Gaington,5.0,Earth,0.0,Trappist,16,0.0,0,11,0,8,827,G,1274,1.0,846,False,False
7888,1,Woodwinez,10.0,Earth,0.0,Trappist,29,0.0,37,0,644,0,177,E,518,0.0,858,False,True
7889,1,Gulcepusy,6.0,Europa,1.0,PSO,35,0.0,0,0,0,0,0,C,256,1.0,0,True,True
7890,3,Reenez,11.0,Earth,0.0,Trappist,58,0.0,0,268,0,109,594,F,1508,0.0,971,False,False
7890,3,Reenez,11.0,Earth,1.0,Cancri,17,0.0,0,0,0,0,0,G,1273,0.0,0,True,True
7890,3,Scottney,6.0,Earth,1.0,Trappist,16,0.0,0,0,0,0,0,G,696,0.0,0,True,True
7891,2,Duffmaney,4.0,Earth,1.0,Cancri,2,0.0,0,0,0,0,0,G,1274,0.0,0,True,True
7891,2,Duffmaney,4.0,Earth,0.0,Trappist,13,0.0,34,1,0,824,29,F,922,0.0,888,False,False
7892,1,Mity,6.0,Mars,0.0,Trappist,18,0.0,196,0,744,0,0,F,1636,1.0,940,False,True
7894,1,Jacostarks,9.0,Earth,0.0,Cancri,29,0.0,46,68,589,88,0,E,519,0.0,791,False,True
7895,1,Brooke,10.0,Earth,0.0,Cancri,21,0.0,102,9,21,464,104,F,1509,0.0,700,False,False
7897,1,Ancontaked,1.0,Europa,1.0,Cancri,43,0.0,0,0,0,0,0,C,295,0.0,0,True,True
7899,3,Hinesh,7.0,Earth,1.0,Trappist,69,0.0,0,0,0,0,0,G,1275,0.0,0,True,False
7899,3,Hinesh,7.0,Earth,0.0,Trappist,40,0.0,0,0,14,785,10,G,1275,0.0,809,False,False
7899,3,Boyers,7.0,Earth,1.0,Trappist,1,0.0,0,0,0,0,0,G,1275,0.0,0,True,True
7901,1,Curie,4.0,Mars,1.0,Trappist,36,0.0,0,0,0,0,0,F,1512,0.0,0,True,True
7902,4,Villenson,11.0,Earth,1.0,Trappist,60,0.0,0,0,0,0,0,G,1276,1.0,0,True,False
7902,4,Georgasey,16.0,Earth,1.0,PSO,17,0.0,0,0,0,0,0,G,1276,1.0,0,True,True
7902,4,Georgasey,16.0,Earth,1.0,Trappist,49,0.0,0,0,0,0,0,G,1276,1.0,0,True,False
7902,4,Villenson,11.0,Earth,0.0,Trappist,23,0.0,1,700,0,7,136,G,1276,1.0,844,False,False
7903,1,Weberton,5.0,Earth,0.0,Trappist,39,0.0,472,0,0,173,0,F,1638,1.0,645,False,False
7904,2,Pughlinsons,13.0,Earth,1.0,Trappist,53,0.0,0,0,0,0,0,G,696,1.0,0,True,True
7904,2,Pughlinsons,13.0,Earth,0.0,Trappist,26,0.0,485,8,3958,0,0,G,1277,1.0,4451,False,True
7905,3,Axlentindy,3.0,Europa,0.0,Trappist,31,0.0,0,87,0,2263,224,C,296,0.0,2574,False,False
7905,3,Axlentindy,3.0,Europa,1.0,Trappist,48,0.0,0,0,0,0,0,C,296,0.0,0,True,True
7905,3,Axlentindy,3.0,Europa,0.0,Cancri,26,0.0,1432,1283,0,178,5034,C,296,0.0,7927,False,False
7907,1,Nate,8.0,Mars,1.0,Trappist,25,0.0,0,0,0,0,0,F,1513,0.0,0,True,True
7908,1,Aneetle,5.0,Europa,1.0,Cancri,25,0.0,0,0,0,0,0,B,310,0.0,0,True,True
7910,1,Rushing,6.0,Earth,0.0,Trappist,30,0.0,4,637,0,0,3,F,1639,1.0,644,False,False
7913,1,Whitakers,5.0,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,1278,0.0,0,True,True
7914,3,Munozaley,5.0,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,1278,1.0,0,True,False
7914,3,Munozaley,5.0,Earth,0.0,Trappist,24,0.0,0,80,106,344,0,G,1278,1.0,530,False,False
7914,3,Munozaley,5.0,Earth,0.0,Trappist,47,0.0,397,0,321,0,5,G,1278,1.0,723,False,True
7916,1,Mayods,15.0,Earth,1.0,Trappist,37,0.0,0,0,0,0,0,G,1279,1.0,0,True,False
7918,1,Flé,8.0,Mars,1.0,Trappist,24,0.0,0,0,0,0,0,F,1640,1.0,0,True,True
7919,1,Hoodgers,8.0,Earth,0.0,Trappist,21,0.0,90,0,817,0,0,G,1281,1.0,907,False,False
7920,1,Backe,5.0,Mars,1.0,Trappist,42,0.0,0,0,0,0,0,F,1515,0.0,0,True,True
7922,1,Llobsoney,9.0,Earth,0.0,Trappist,39,0.0,3030,79,0,0,0,F,1517,0.0,3109,False,False
7924,1,Mondalley,5.0,Earth,0.0,Trappist,28,0.0,589,57,0,0,0,F,1642,1.0,646,False,False
7926,1,Paynard,7.0,Earth,0.0,Trappist,32,0.0,0,0,0,365,1216,E,514,1.0,1581,False,False
7929,1,Dissper,4.0,Europa,0.0,Trappist,31,0.0,0,910,58,1654,1217,B,311,0.0,3839,False,False
7930,1,Bardsey,7.0,Earth,1.0,Trappist,13,0.0,0,0,0,0,0,G,696,1.0,0,True,True
7935,1,Rodger,7.0,Earth,0.0,Trappist,41,0.0,84,0,6,811,2,F,1520,0.0,903,False,True
7936,3,Morelly,11.0,Earth,0.0,Trappist,21,0.0,7,0,622,0,0,F,1644,1.0,629,False,False
7936,3,Morelly,11.0,Earth,0.0,Trappist,12,0.0,0,0,0,0,0,G,1284,1.0,0,True,False
7936,3,Franey,4.0,Earth,0.0,Trappist,9,0.0,0,0,0,0,0,G,1284,1.0,0,True,True
7937,2,Skessid,2.0,Europa,0.0,Trappist,36,0.0,0,9532,0,2326,461,D,229,0.0,12319,False,False
7937,2,Skessid,2.0,Europa,1.0,Cancri,30,0.0,0,0,0,0,0,D,229,0.0,0,True,True
7939,1,Foxter,10.0,Earth,0.0,Trappist,27,0.0,0,593,0,259,0,G,1281,0.0,852,False,False
7940,1,Hinglendez,18.0,Earth,0.0,Trappist,40,0.0,580,0,447,6,0,F,1521,0.0,1033,False,False
7941,1,Apedishaft,2.0,Europa,0.0,Trappist,41,0.0,0,116,10705,9181,10,C,257,1.0,20012,False,False
7943,2,Spedlybood,8.0,Europa,1.0,Cancri,16,0.0,0,0,0,0,0,B,258,1.0,0,True,True
7943,2,Spedlybood,8.0,Europa,0.0,PSO,36,1.0,2,6504,0,98,4,B,258,1.0,6608,False,True
7944,2,Reewerpic,3.0,Europa,0.0,Trappist,15,0.0,31,804,1,4732,2577,D,230,0.0,8145,False,False
7944,2,Reewerpic,3.0,Europa,1.0,Trappist,39,0.0,0,0,0,0,0,D,230,0.0,0,True,True
7945,1,Vloaf,16.0,Mars,1.0,Trappist,21,0.0,0,0,0,0,0,F,1522,0.0,0,True,True
7946,1,Hooperez,3.0,Earth,0.0,PSO,24,0.0,0,0,604,0,91,F,1645,1.0,695,False,True
7947,1,Shbre,8.0,Mars,0.0,Trappist,28,0.0,1811,1,57,0,0,F,1646,1.0,1869,False,False
7949,1,Barkeretton,5.0,Earth,0.0,Trappist,47,0.0,0,14,0,2330,0,G,1283,0.0,2344,False,False
7950,4,Ingston,11.0,Earth,0.0,Trappist,55,0.0,0,1620,159,0,0,G,1287,1.0,1779,False,False
7950,4,,,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,1287,1.0,0,True,True
7950,4,Ingston,11.0,Earth,0.0,Cancri,22,0.0,10,0,624,0,85,E,516,1.0,719,False,True
7950,4,Ingston,11.0,Earth,1.0,Trappist,26,0.0,0,0,0,0,0,G,1287,1.0,0,True,True
7952,2,Sueke,7.0,Mars,0.0,Trappist,62,0.0,100,0,38,1211,0,F,1523,0.0,1349,False,False
7952,2,Sueke,7.0,Mars,0.0,Trappist,53,0.0,868,0,686,520,24,E,524,0.0,2098,False,False
7954,1,Waltonson,4.0,Earth,0.0,Cancri,29,0.0,30,0,0,0,780,G,1284,0.0,810,False,False
7955,1,Jorden,9.0,Earth,0.0,Trappist,21,0.0,640,0,144,104,0,G,1288,1.0,888,False,False
7957,1,Balderts,9.0,Earth,1.0,PSO,18,0.0,0,0,0,0,0,G,1285,0.0,0,True,True
7958,1,Frazo,5.0,Mars,1.0,Trappist,34,0.0,0,0,0,0,0,E,525,0.0,0,True,True
7960,1,Quinnerettt,8.0,Earth,0.0,Trappist,19,0.0,1,7,56,689,0,F,1648,1.0,753,False,False
7962,1,Dillines,3.0,Earth,0.0,Trappist,14,0.0,0,360,0,25,1340,G,1290,1.0,1725,False,False
7967,1,Ricews,5.0,Earth,0.0,Trappist,21,0.0,691,0,0,184,15,G,1288,0.0,890,False,False
7968,1,Nutte,7.0,Mars,0.0,Trappist,55,0.0,376,0,858,0,31,D,232,0.0,1265,False,True
7970,1,Wassird,8.0,Europa,0.0,Cancri,18,0.0,0,3492,0,506,8,C,258,1.0,4006,False,True
7972,2,Cattyried,7.0,Europa,1.0,Cancri,33,0.0,0,0,0,0,0,B,260,1.0,0,True,True
7972,2,Cattyried,7.0,Europa,0.0,Trappist,35,0.0,3682,246,25,42,3730,B,260,1.0,7725,False,False
7973,1,Drelcate,6.0,Europa,1.0,Trappist,31,0.0,0,0,0,0,0,C,297,0.0,0,True,True
7974,2,Geatenth,3.0,Europa,0.0,Trappist,27,0.0,0,2318,1127,2423,115,C,259,1.0,5983,False,False
7974,2,Geatenth,3.0,Europa,0.0,Trappist,37,0.0,0,36,89,948,927,C,259,1.0,2000,False,False
7976,1,Meltonway,5.0,Earth,1.0,PSO,13,0.0,0,0,0,0,0,G,1289,0.0,0,True,True
7981,2,Paulllegory,5.0,Earth,0.0,Trappist,24,0.0,24,174,0,509,15,F,1652,1.0,722,False,False
7981,2,Paulllegory,5.0,Earth,0.0,Trappist,22,0.0,31,0,1,25,757,G,1293,1.0,814,False,False
7982,2,,,Europa,1.0,Trappist,32,0.0,0,0,0,0,0,B,261,1.0,0,True,False
7982,2,Bealvewd,4.0,Europa,1.0,Trappist,18,0.0,0,0,0,0,0,B,261,1.0,0,True,True
7983,1,Wassird,8.0,Europa,1.0,Trappist,53,0.0,0,0,0,0,0,E,329,0.0,0,True,True
7984,4,Birt,11.0,Mars,0.0,Trappist,4,0.0,0,0,0,0,0,F,1653,1.0,0,True,True
7984,4,Birt,11.0,Mars,1.0,Trappist,24,0.0,0,0,0,0,0,F,1653,1.0,0,True,True
7984,4,Birt,11.0,Mars,0.0,Trappist,23,0.0,649,0,622,0,0,F,1653,1.0,1271,False,True
7984,4,Birt,11.0,Mars,0.0,Trappist,1,0.0,0,0,0,0,0,F,1653,1.0,0,True,True
7985,1,Bulliamoses,7.0,Earth,0.0,Trappist,18,0.0,1969,0,310,0,0,F,1654,1.0,2279,False,True
7986,1,Pimne,10.0,Mars,0.0,Trappist,21,0.0,838,45,455,0,0,F,1655,1.0,1338,False,False
7987,1,Boyst,5.0,Mars,0.0,Trappist,40,0.0,3809,0,21,0,1,D,248,1.0,3831,False,False
7988,1,Wirdley,7.0,Europa,1.0,Trappist,49,0.0,0,0,0,0,0,B,313,0.0,0,True,True
7989,1,Baketton,6.0,Earth,1.0,PSO,25,0.0,0,0,0,0,0,G,1290,0.0,0,True,False
7990,1,Dorsenry,2.0,Earth,1.0,Cancri,21,0.0,0,0,0,0,0,G,1294,1.0,0,True,True
7993,2,Frakepeed,2.0,Europa,1.0,Trappist,40,0.0,0,0,0,0,0,A,96,0.0,0,True,True
7993,2,Frakepeed,2.0,Europa,1.0,Cancri,47,1.0,0,0,0,0,0,A,96,0.0,0,True,True
7994,1,Stanleyd,5.0,Earth,0.0,PSO,25,0.0,153,0,0,388,0,G,1295,1.0,541,False,False
7995,1,Stiviorad,5.0,Europa,1.0,Trappist,36,0.0,0,0,0,0,0,E,325,0.0,0,True,True
7996,1,Kimons,10.0,Earth,0.0,Trappist,39,0.0,17,334,708,17,366,F,1657,1.0,1442,False,False
7999,1,Bealvewd,4.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,B,262,1.0,0,True,True
8000,2,Bucklandez,12.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,1292,0.0,0,True,True
8000,2,Bucklandez,12.0,Earth,1.0,Trappist,14,0.0,0,0,0,0,0,G,1292,0.0,0,True,True
8003,1,Tre,5.0,Mars,0.0,Trappist,7,0.0,0,0,0,0,0,F,1659,1.0,0,True,True
8004,1,Gread,6.0,Mars,1.0,Cancri,50,0.0,0,0,0,0,0,F,1527,0.0,0,True,True
8005,3,Olivasquez,7.0,Earth,0.0,Cancri,22,0.0,0,15,0,548,124,F,1528,0.0,687,False,False
8005,3,Olivasquez,7.0,Earth,1.0,PSO,17,0.0,0,0,0,0,0,G,1293,0.0,0,True,True
8005,3,Olivasquez,7.0,Earth,0.0,Trappist,35,0.0,676,0,0,0,40,F,1528,0.0,716,False,False
8006,1,Morrencis,8.0,Earth,0.0,Trappist,22,0.0,0,1145,0,0,371,F,1529,0.0,1516,False,False
8007,2,Gilleyons,11.0,Earth,0.0,Trappist,26,0.0,0,0,1,886,0,G,1296,1.0,887,False,False
8007,2,Gilleyons,11.0,Earth,0.0,PSO,24,0.0,0,0,92,1492,0,E,517,1.0,1584,False,True
8010,1,,,Europa,0.0,Trappist,59,0.0,0,2593,0,98,0,C,300,0.0,2691,False,True
8012,3,Bache,5.0,Mars,1.0,Trappist,24,0.0,0,0,0,0,0,F,1531,0.0,0,True,True
8012,3,Bache,5.0,Mars,0.0,Trappist,17,0.0,0,0,0,0,0,E,530,0.0,0,True,False
8012,3,Bache,5.0,Mars,1.0,Trappist,28,0.0,0,0,0,0,0,F,1531,0.0,0,True,True
8014,1,Brightez,10.0,Earth,1.0,Trappist,38,0.0,0,0,0,0,0,G,1294,0.0,0,True,True
8015,3,Pulgaly,5.0,Europa,0.0,Trappist,2,0.0,0,0,0,0,0,B,315,0.0,0,True,True
8015,3,Fansty,5.0,Europa,0.0,Trappist,36,0.0,0,244,0,5432,2302,B,315,0.0,7978,False,False
8015,3,Fansty,5.0,Europa,1.0,Cancri,32,0.0,0,0,0,0,0,B,315,0.0,0,True,True
8016,1,Edwartizman,7.0,Earth,0.0,Trappist,15,0.0,0,10,0,595,381,E,531,0.0,986,False,False
8018,1,Popelazquez,5.0,Earth,0.0,Trappist,54,0.0,0,0,5,1268,26,F,1532,0.0,1299,False,False
8019,1,Anpie,6.0,Mars,1.0,Trappist,18,0.0,0,0,0,0,0,F,1660,1.0,0,True,True
8020,1,Callowery,7.0,Earth,0.0,Trappist,22,0.0,668,79,0,0,1,F,1661,1.0,748,False,False
8021,1,Blandez,6.0,Earth,1.0,Trappist,23,0.0,0,0,0,0,0,G,1298,1.0,0,True,False
8023,2,Mallisly,8.0,Europa,0.0,Trappist,14,0.0,0,4545,271,199,1377,D,249,1.0,6392,False,True
8023,2,Mallisly,8.0,Europa,1.0,Trappist,26,0.0,0,0,0,0,0,D,249,1.0,0,True,True
8024,1,Bushallert,12.0,Earth,0.0,Trappist,73,0.0,16,0,722,2,89,F,1533,0.0,829,False,False
8025,1,Stiviorad,5.0,Europa,0.0,Trappist,29,0.0,0,0,0,0,0,B,263,1.0,0,True,True
8026,1,Ruité,3.0,Mars,1.0,Trappist,29,0.0,0,0,0,0,0,F,1534,0.0,0,True,True
8027,2,Kirks,8.0,Earth,0.0,Trappist,12,0.0,0,0,0,0,0,G,1297,0.0,0,True,False
8027,2,Logannon,14.0,Earth,0.0,Cancri,27,0.0,31,225,331,0,14,F,1535,0.0,601,False,False
8029,1,Gainebergan,16.0,Earth,0.0,Trappist,31,0.0,779,0,3,57,0,G,1298,0.0,839,False,False
8030,1,Carrishley,7.0,Earth,1.0,PSO,26,0.0,0,0,0,0,0,G,1299,0.0,0,True,False
8031,1,Emoted,3.0,Europa,1.0,Cancri,35,0.0,0,0,0,0,0,D,250,1.0,0,True,True
8032,2,Couresteer,3.0,Europa,1.0,Trappist,25,0.0,0,0,0,0,0,A,85,1.0,0,True,True
8032,2,Couresteer,3.0,Europa,1.0,Trappist,40,0.0,0,0,0,0,0,A,85,1.0,0,True,True
8034,2,Bost,4.0,Mars,1.0,Trappist,18,0.0,0,0,0,0,0,E,532,0.0,0,True,False
8034,2,Bost,4.0,Mars,0.0,Trappist,52,0.0,1222,2,74,0,0,E,532,0.0,1298,False,False
8035,1,Staf,7.0,Mars,1.0,Trappist,35,0.0,0,0,0,0,0,F,1536,0.0,0,True,True
8036,2,Maldon,3.0,Earth,0.0,Trappist,51,0.0,172,350,0,16,1005,F,1537,0.0,1543,False,False
8036,2,Maldon,3.0,Earth,0.0,Trappist,35,0.0,0,0,62,0,891,F,1537,0.0,953,False,False
8037,1,Harley,6.0,Earth,0.0,Trappist,14,0.0,0,476,249,177,0,F,1538,0.0,902,False,False
8038,2,Gocent,6.0,Europa,1.0,Cancri,32,0.0,0,0,0,0,0,C,301,0.0,0,True,True
8038,2,Gocent,6.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,C,301,0.0,0,True,True
8042,1,Shephendry,8.0,Earth,1.0,Cancri,21,0.0,0,0,0,0,0,G,1299,1.0,0,True,False
8043,4,Oppont,4.0,Europa,0.0,Cancri,45,0.0,5,17901,0,79,281,A,97,0.0,18266,False,True
8043,4,Fanseld,4.0,Europa,0.0,Trappist,29,0.0,0,1408,0,408,1,A,97,0.0,1817,False,True
8043,4,Fanseld,4.0,Europa,0.0,Trappist,39,1.0,1,392,64,148,1367,A,97,0.0,1972,False,True
8043,4,Fanseld,4.0,Europa,1.0,Cancri,37,0.0,0,0,0,0,0,A,97,0.0,0,True,True
8046,1,Haynard,7.0,Earth,1.0,PSO,22,0.0,0,0,0,0,0,G,1300,1.0,0,True,True
8049,1,Workmans,9.0,Earth,0.0,Trappist,22,0.0,6,21,0,782,0,G,1301,1.0,809,False,False
8050,3,Frazie,8.0,Earth,0.0,PSO,30,0.0,0,34,143,275,0,G,1300,0.0,452,False,False
8050,3,Frazie,8.0,Earth,1.0,Trappist,1,0.0,0,0,0,0,0,G,696,0.0,0,True,True
8050,3,Frazie,8.0,Earth,1.0,PSO,0,0.0,0,0,0,0,0,G,1300,0.0,0,True,True
8052,2,Serry,10.0,Earth,0.0,Trappist,9,0.0,0,0,0,0,0,G,1302,0.0,0,True,False
8052,2,Serry,10.0,Earth,0.0,PSO,18,0.0,0,0,0,1,335,G,1302,0.0,336,False,False
8053,1,Burie,3.0,Mars,0.0,Trappist,29,0.0,1544,1,206,0,0,F,1663,1.0,1751,False,False
8054,1,Reste,5.0,Mars,0.0,Cancri,52,0.0,4899,0,262,1425,571,F,1540,0.0,7157,False,False
8055,1,Baxterson,5.0,Earth,0.0,Trappist,27,0.0,0,0,846,59,0,E,533,0.0,905,False,False
8056,2,Ausivetpul,3.0,Europa,0.0,Trappist,54,0.0,0,793,0,87,1567,C,262,1.0,2447,False,False
8056,2,Ausivetpul,3.0,Europa,0.0,Trappist,28,0.0,40,9012,0,111,551,C,262,1.0,9714,False,True
8057,2,Sersocatic,2.0,Europa,1.0,Trappist,65,0.0,0,0,0,0,0,B,267,1.0,0,True,True
8057,2,Sersocatic,2.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,B,267,1.0,0,True,True
8058,1,Hayertez,6.0,Earth,0.0,Trappist,29,0.0,12,2,0,432,1548,F,1664,1.0,1994,False,False
8059,1,Merrelliss,3.0,Earth,0.0,Trappist,20,0.0,0,38,0,0,1779,G,1302,1.0,1817,False,False
8060,2,Chman,6.0,Mars,0.0,Trappist,39,0.0,1369,259,960,1,29,F,1541,0.0,2618,False,False
8060,2,Chman,6.0,Mars,1.0,Trappist,37,0.0,0,0,0,0,0,F,1541,0.0,0,True,True
8063,1,Loway,13.0,Earth,0.0,Trappist,20,0.0,752,25,0,11,0,F,1543,0.0,788,False,False
8064,3,Erte,4.0,Mars,1.0,Trappist,40,0.0,0,0,0,0,0,E,296,0.0,0,True,True
8064,3,Erte,4.0,Mars,0.0,Trappist,0,0.0,0,0,0,0,0,E,534,0.0,0,True,True
8064,3,Swin,6.0,Mars,1.0,Trappist,33,0.0,0,0,0,0,0,E,534,0.0,0,True,False
8066,1,Min,7.0,Mars,1.0,Trappist,23,0.0,0,0,0,0,0,F,1544,0.0,0,True,True
8067,1,Bardson,5.0,Earth,0.0,Cancri,32,0.0,1,0,369,9,663,F,1666,1.0,1042,False,False
8068,1,Mcfarmerson,6.0,Earth,0.0,Trappist,20,0.0,0,52,0,110,614,F,1545,0.0,776,False,False
8069,1,Greded,2.0,Europa,1.0,Cancri,60,0.0,0,0,0,0,0,D,234,0.0,0,True,True
8071,1,Klindsey,7.0,Earth,0.0,Trappist,53,0.0,0,0,716,0,0,F,1546,0.0,716,False,True
8072,2,Prombled,5.0,Europa,1.0,Trappist,26,0.0,0,0,0,0,0,D,236,0.0,0,True,True
8072,2,Prombled,5.0,Europa,0.0,Cancri,35,0.0,0,5500,0,180,3173,D,236,0.0,8853,False,False
